GeneID	GSM3172777	GSM3172780	GSM3172781	GSM3172782	GSM3172783	GSM3172784	GSM3172785
143279	15	17	0	13	8	0	2
105378433	2	0	0	1	0	0	0
5507	2	0	0	0	0	0	0
107984253	5	0	0	0	0	0	0
100507633	0	1	0	0	0	0	0
80351	21	844	33	317	280	42	133
143282	4	7	0	4	2	0	0
9044	56	1244	92	666	493	49	222
22849	27	126	12	57	62	5	13
107984254	1	19	0	3	2	0	5
54708	1	74	6	24	29	4	8
100507674	0	1	0	0	0	0	0
3416	20	246	7	98	97	3	27
3832	13	38	2	11	10	0	3
3087	18	87	12	24	47	1	5
54536	36	191	8	94	91	5	30
340665	0	0	0	0	3	0	0
1592	0	0	0	0	0	0	0
26509	20	281	10	109	125	1	40
55165	9	10	0	0	3	1	0
105378436	0	0	0	0	0	0	0
338557	0	2	0	0	0	0	0
5950	0	0	0	0	0	0	0
5146	3	9	0	10	7	0	1
118924	7	97	3	63	37	1	10
101927013	0	0	0	0	0	0	0
9211	4	0	0	0	0	0	0
105378437	7	0	0	0	0	0	0
159371	6	21	4	3	7	0	4
266971	4	4	0	1	2	0	5
105378438	0	3	0	0	0	0	0
51196	17	60	3	43	15	3	5
101927049	3	0	0	0	0	0	0
107984255	9	0	0	0	0	0	0
100128054	1	0	0	0	0	0	0
64318	7	109	11	58	56	4	10
23232	13	27	7	31	36	1	20
3070	27	224	11	86	83	2	17
1562	3	0	0	0	0	0	0
1557	7	0	0	0	0	0	0
1559	3	0	0	0	0	0	0
107984256	3	0	0	0	0	0	0
1558	0	3	0	3	0	0	0
107984258	11	2	1	3	2	0	0
107984257	11	4	1	3	3	0	0
142827	1	4	2	1	3	0	0
9124	179	211	69	50	116	0	10
10580	11	21	2	7	5	5	5
5832	10	83	10	32	47	3	10
26123	3	67	2	32	39	0	2
953	26	662	25	288	402	21	90
728558	6	74	1	37	34	6	7
387707	26	124	2	35	22	0	19
54619	0	123	12	42	43	1	16
100422892	0	0	0	1	1	0	0
9849	32	630	20	322	218	14	50
29760	4	44	9	72	57	2	10
1791	0	0	0	0	0	0	0
93377	9	0	0	0	0	0	0
7093	3	0	0	0	0	0	0
56889	62	582	53	260	205	27	102
105378443	5	147	17	62	59	4	15
118788	58	566	71	253	347	23	68
728658	20	56	28	15	11	1	26
693192	0	0	0	0	0	0	0
102723665	0	5	1	6	4	2	3
84458	113	1000	75	511	481	37	238
6585	3	22	1	5	17	0	1
105378444	9	0	0	0	0	0	1
100505540	3	0	0	0	0	0	0
100533184	6	37	3	19	21	1	8
112268065	0	0	0	0	0	0	0
105378447	1	8	0	1	2	0	0
84986	30	105	5	64	50	1	15
10023	18	40	6	11	27	2	3
23401	65	63	17	29	56	2	1
105378448	0	1	0	1	1	0	0
23223	7	138	29	31	99	18	16
644215	2	2	4	3	5	0	0
5223	25	157	22	54	79	1	13
51013	10	77	1	50	37	6	7
84287	0	88	4	53	60	2	3
64210	12	389	42	267	223	1	24
80019	1	7	5	1	5	0	0
26287	1	0	0	0	0	0	1
112817	2	0	0	0	0	0	0
414157	0	0	0	0	0	0	0
118812	3	0	0	0	1	0	0
55361	12	98	22	50	28	9	15
60370	0	4	0	1	1	0	0
83742	6	36	0	13	20	2	2
118813	4	161	10	70	109	3	16
6425	1	4	1	0	0	0	0
107984260	0	0	0	0	0	0	0
100505561	0	1	0	0	0	0	1
401647	2	53	7	16	21	0	0
55118	6	2	2	3	2	0	0
113839520	0	0	0	0	0	0	0
27291	12	251	13	146	117	12	55
84171	3	54	0	19	32	0	2
105378449	6	0	2	0	0	0	0
84795	11	138	5	57	52	1	2
100302133	0	1	0	1	2	0	0
3257	16	275	36	123	246	2	14
100616482	0	1	0	0	3	0	0
101927278	1	1	0	1	0	1	1
60495	5	0	0	2	0	0	0
102465253	0	0	0	0	0	0	0
26507	1	0	0	0	0	1	0
2805	13	25	2	23	20	0	2
107984261	0	19	0	4	3	3	1
101927300	11	16	0	7	6	0	0
101927324	7	0	0	0	0	0	0
159296	0	0	0	0	0	0	0
81894	12	186	19	87	98	6	17
105378450	7	0	0	0	0	0	0
57089	16	123	7	51	58	4	10
1355	4	183	14	82	74	0	21
51076	4	47	3	31	37	0	11
1244	16	38	1	26	24	0	2
23268	10	109	12	92	77	11	30
100188954	0	23	0	13	9	0	3
1369	0	0	0	0	0	0	0
10613	11	54	4	33	30	1	4
1147	15	169	10	80	64	8	16
55280	19	138	14	80	86	8	28
677800	397	40	181	117	71	6	48
282991	9	84	9	17	33	0	11
9033	3	1	0	0	0	0	1
6319	0	25	10	10	3	2	7
90271	0	3	0	1	1	0	1
7479	3	0	0	6	1	1	0
105378452	4	3	0	2	1	1	1
25956	16	355	19	327	268	4	16
4714	4	104	5	45	64	2	8
55662	12	411	23	165	195	10	25
5076	3	0	2	0	0	0	0
55719	28	430	31	188	147	5	35
57715	3	25	0	4	11	0	0
693193	0	0	0	0	0	0	0
84545	12	61	3	19	24	0	0
56652	0	25	1	10	14	0	4
84445	7	48	3	12	42	0	5
79955	1	5	1	2	6	0	3
81855	25	211	14	96	114	2	14
107984262	0	0	0	0	1	0	0
81621	1	0	0	0	5	0	0
100038246	1	0	0	0	0	0	0
3195	2	0	0	0	0	0	0
101927396	0	0	0	0	0	0	0
10660	0	0	0	0	0	0	0
399806	1	0	0	0	0	0	0
101927419	0	0	0	0	0	0	0
105378453	4	0	0	0	0	0	0
8945	8	190	7	74	81	5	27
27343	9	53	3	36	60	0	3
25911	6	27	0	20	27	0	5
100423033	0	0	0	1	0	0	0
100422900	0	0	0	1	0	0	0
6468	17	171	19	86	96	5	11
105378456	0	0	0	0	0	1	1
105378455	0	0	0	0	0	0	0
105378458	0	0	0	0	0	0	0
105378457	1	0	0	0	0	0	0
2253	0	0	0	0	0	0	0
10360	0	6	0	1	0	0	0
10724	133	1948	132	1211	1009	59	452
100289509	0	8	0	3	9	0	1
30819	1	30	0	7	9	0	5
107984029	0	33	1	9	9	0	0
79591	14	362	15	218	164	2	45
101927445	4	30	0	8	14	0	5
79803	11	22	8	5	35	0	4
8861	28	420	35	189	280	5	36
23082	24	169	22	83	122	1	24
9221	14	181	19	69	98	2	34
83401	0	0	0	0	0	0	0
5309	0	0	0	0	0	0	0
8729	38	485	30	334	367	10	67
107984263	4	24	0	15	13	0	0
4791	45	236	48	106	161	22	150
5662	5	12	1	3	9	2	10
79176	5	11	1	5	19	1	0
79004	0	19	6	19	27	0	4
574447	0	0	0	0	0	0	0
100505761	0	16	2	17	8	1	0
79946	0	3	2	4	4	0	0
79847	17	68	2	29	69	1	2
10121	13	178	19	64	116	6	12
51684	8	123	9	67	90	0	14
81603	24	248	24	80	183	20	23
105378460	3	24	6	8	16	1	2
403	4	42	4	13	19	0	7
118980	0	70	8	31	38	0	1
54838	46	219	27	79	118	7	14
1586	9	2	0	0	2	0	0
102724307	0	0	0	0	0	0	0
107984264	3	0	0	0	0	0	0
100528007	2	15	4	10	7	0	4
119032	6	42	5	7	16	1	7
57412	1	6	2	7	6	0	1
107984265	2	0	0	0	0	0	0
54805	32	270	33	151	153	9	50
22978	42	528	37	214	195	11	95
729020	0	0	0	1	0	0	0
9118	2	0	0	0	0	0	0
84108	4	30	0	6	7	0	1
6877	2	72	8	19	21	2	5
84833	1	39	8	11	4	1	1
100302174	0	2	0	0	0	0	0
22984	18	193	19	139	150	5	34
51063	0	145	6	41	66	0	9
255022	0	2	0	2	0	0	0
119395	0	1	0	0	0	0	0
102724341	5	0	0	0	0	0	0
9148	17	22	10	10	29	0	5
9644	12	136	9	65	78	3	30
100505839	6	0	0	1	0	0	0
79991	3	232	16	114	127	0	15
102724351	2	0	0	1	1	0	0
9748	73	635	51	283	245	24	145
1308	10	15	0	9	8	0	0
100126326	0	0	0	0	0	0	0
119392	11	20	0	11	6	1	2
80217	16	2	3	0	1	0	0
693194	0	0	0	0	0	0	0
9446	50	85	21	38	51	0	14
119391	16	26	2	26	13	5	14
100616323	0	2	0	1	1	1	0
85450	50	251	45	49	117	17	123
101927472	5	6	3	0	7	1	5
159686	3	2	0	2	0	0	2
100505869	0	2	0	0	2	3	3
101927523	3	0	0	0	0	0	0
105378464	1	0	0	0	0	0	0
22986	4	20	3	5	8	0	3
100505890	4	0	0	0	0	0	0
105378465	3	3	0	2	1	0	0
105378466	1	0	0	0	0	0	0
105378467	0	0	0	0	0	0	0
107984266	0	0	0	0	0	0	0
101927549	0	0	0	0	0	0	0
105378468	0	0	3	0	0	0	0
105378469	9	0	0	0	0	0	0
105378470	8	0	0	0	0	0	0
102724439	0	0	0	0	0	0	0
105378472	2	0	0	0	0	0	0
114815	8	0	0	0	0	0	0
105378473	4	0	0	0	0	0	0
105378475	0	0	0	0	0	0	0
105378474	0	0	0	0	0	0	0
101927573	0	11	0	0	2	0	0
103695365	0	0	0	0	0	0	0
105378476	6	0	0	0	0	0	0
105378477	0	0	0	0	0	0	0
105378478	0	0	0	0	0	0	0
107984182	0	0	0	0	0	0	0
7511	58	196	39	113	114	4	29
100505933	2	21	2	7	7	1	1
120	123	1696	129	656	546	17	211
105378479	0	1	0	0	2	0	0
4601	20	122	33	50	55	5	22
105378480	0	6	0	2	0	0	0
10285	17	175	33	72	44	6	38
105378482	3	0	0	0	0	0	0
105378481	1	1	0	0	0	0	0
1847	3	61	18	15	18	9	14
105378483	0	0	0	0	0	0	0
9126	57	396	32	190	171	13	72
282996	8	1	0	0	0	0	1
112268066	8	0	0	0	0	0	0
282997	0	40	2	9	13	0	6
27250	42	812	78	287	295	38	260
100616113	0	6	1	4	4	1	4
92482	0	166	11	50	50	13	38
8036	171	609	44	204	225	34	109
644511	0	9	2	5	8	0	1
100313921	0	5	0	1	0	0	0
150	9	13	5	1	6	0	0
113633881	9	4	1	1	2	0	0
105378484	7	1	0	3	1	0	0
105378485	1	1	0	0	0	0	0
105378486	1	0	0	0	0	0	0
107984268	0	0	0	0	0	0	0
57678	8	41	8	30	18	0	9
101927600	0	0	0	0	0	0	0
6975	11	0	0	0	0	0	0
102466189	0	0	0	0	0	0	0
102465427	0	0	0	0	0	0	0
390003	0	0	0	0	0	0	0
51703	8	324	21	145	122	6	12
64429	13	324	19	142	138	8	60
143187	10	314	22	149	146	8	67
100422909	0	1	0	0	1	0	0
105378487	6	33	0	16	14	1	2
112268058	3	43	3	24	34	1	6
103344931	3	75	9	30	36	0	8
107984158	1	3	1	2	1	0	0
6934	12	250	32	86	120	11	50
106635520	2	7	1	1	8	0	0
105378489	4	15	2	5	2	0	0
105378490	14	9	0	3	3	0	2
107984269	10	1	0	1	3	0	2
107984270	2	1	0	0	0	0	0
3026	7	0	0	0	1	0	0
4892	6	0	0	0	0	0	0
840	13	56	6	28	28	3	5
79949	10	1	1	0	0	0	1
100616162	1	0	0	0	0	0	0
9937	18	73	4	35	33	0	2
107984271	4	5	4	2	8	0	0
374354	23	442	11	180	165	5	26
105378492	0	0	0	0	0	0	0
105378493	4	0	0	0	0	0	0
153	3	1	0	1	1	0	1
55088	21	369	38	148	138	24	97
100302224	0	3	2	1	2	0	1
56165	15	0	0	0	0	0	0
340706	11	0	1	1	0	0	0
84632	45	13	5	16	22	0	0
105378494	2	2	0	0	0	0	0
3983	150	1218	104	399	449	5	178
101927692	2	5	1	6	6	0	1
57700	30	230	35	110	89	5	61
142940	9	42	3	10	10	0	4
102724589	1	0	0	1	3	0	0
107984272	0	0	0	0	0	0	0
105378496	3	0	0	0	0	0	0
26033	21	1	0	2	3	0	0
105378497	2	0	0	0	0	0	0
2674	6	0	0	0	0	0	0
109623470	0	0	0	0	0	0	0
107984273	1	0	0	0	0	0	0
374355	9	0	0	0	0	0	0
119548	6	0	0	0	0	0	0
5406	3	0	4	0	0	0	0
5407	0	0	0	0	0	0	0
5408	3	0	0	0	0	0	0
143379	0	0	0	0	0	0	0
105378499	0	0	0	0	0	0	0
259217	5	0	1	1	2	0	1
105378498	0	0	0	0	0	0	0
113218494	0	0	0	0	0	0	0
387712	11	40	0	9	19	1	5
57698	34	206	11	82	170	6	49
11023	1	0	0	0	0	0	0
101927704	9	0	0	0	0	0	0
100500893	0	0	0	0	0	0	0
338567	0	0	0	0	0	0	0
105378500	5	11	2	8	3	0	0
6571	15	64	5	24	20	0	8
118987	36	316	30	139	146	33	110
105378502	0	0	0	0	0	0	0
196047	8	3	0	0	0	1	0
2018	7	0	0	0	0	0	0
107984274	0	0	0	0	0	0	0
102724627	1	0	0	0	0	0	0
105378504	1	0	0	0	0	0	0
22841	19	209	20	69	95	6	51
255082	7	1	0	1	0	0	1
101927760	0	0	0	0	0	0	0
63877	38	219	11	104	93	4	23
100506126	0	0	0	0	0	0	0
105378507	0	0	0	0	0	0	0
2834	6	0	0	0	0	0	0
143384	43	469	20	149	183	23	61
107987151	0	0	0	0	0	0	0
340719	4	2	3	5	2	0	2
8661	60	1434	140	770	679	46	432
641451	5	13	0	1	4	0	2
404636	8	145	10	57	54	2	19
119559	0	65	3	21	18	5	8
10935	1	80	10	13	17	0	3
2869	116	166	18	69	91	2	21
101927868	3	39	8	11	8	0	7
105378511	0	18	0	10	9	0	5
100616398	0	1	0	1	0	0	0
6001	308	213	88	79	112	0	23
7073	22	503	21	237	182	6	51
105378512	1	22	1	9	18	0	2
9531	2	49	8	13	14	3	6
22876	9	168	16	174	88	1	19
105378513	0	6	0	8	7	1	7
79892	23	259	22	116	112	8	22
11196	10	339	7	141	159	4	17
100616322	0	0	0	0	0	0	0
105378515	0	0	0	0	0	0	0
196051	11	0	0	0	0	0	0
404216	0	0	0	0	0	0	0
105378516	12	20	0	13	6	0	1
283089	9	14	4	0	14	0	1
55717	36	342	27	231	162	4	36
105378519	5	12	1	6	4	0	1
105378518	5	0	0	0	0	0	0
105378520	3	0	0	0	0	0	0
105378521	5	0	0	0	0	0	0
105378522	1	0	0	0	0	0	0
101927889	0	0	0	0	0	0	0
105378523	1	0	0	0	0	0	0
2263	11	9	1	4	3	0	0
107984183	0	0	0	0	0	0	0
11101	61	253	30	114	96	3	21
100130887	0	4	0	0	1	0	0
54780	14	116	17	53	61	0	22
10579	12	0	0	0	0	0	0
118663	2	0	0	0	0	0	0
59338	45	402	18	152	143	7	31
100500866	0	2	0	0	0	0	0
105378525	0	0	0	1	0	0	0
387715	0	0	0	0	0	0	0
5654	3	1	1	0	2	0	0
105378526	0	0	0	2	0	0	3
1755	5	0	0	0	0	0	0
112577516	3	0	0	0	0	0	0
399814	0	0	0	0	0	0	0
375940	0	0	0	0	0	0	0
100533195	1	5	0	7	4	0	0
50624	0	4	0	4	2	0	0
196792	3	12	1	8	4	0	1
399815	2	9	1	10	6	0	0
118670	0	0	0	0	0	0	0
80007	9	86	5	42	32	0	13
118672	0	22	4	3	0	0	4
64376	11	290	13	78	85	17	35
36	2	146	1	71	39	2	17
340784	0	0	0	0	0	0	0
3167	0	0	0	0	0	0	0
9184	23	438	24	145	174	4	22
107984275	12	55	1	38	22	0	1
105378531	25	35	5	18	13	0	0
105378530	2	0	0	0	1	0	0
2849	6	0	3	0	0	0	0
105378532	0	0	0	0	0	0	0
119587	2	0	0	0	0	0	0
105378533	0	0	0	0	0	0	0
105378534	0	0	0	0	0	0	1
107984128	1	15	2	1	6	0	2
107984276	0	0	1	0	2	0	1
51363	26	416	40	165	338	20	73
105378536	0	0	0	1	1	0	2
107984184	4	0	0	0	0	0	0
4942	8	116	9	21	22	1	16
390010	0	0	0	0	0	0	0
64077	2	74	10	27	51	2	9
105378539	11	117	17	66	110	2	14
9679	59	367	53	163	329	8	49
101927944	5	31	3	20	20	2	4
399818	3	104	6	35	38	2	10
23172	1	86	1	53	46	1	17
107984160	0	7	0	2	3	0	0
54764	11	295	22	110	104	27	74
1488	37	326	18	172	168	10	63
100423041	0	1	0	1	0	0	0
105378541	0	0	0	0	0	0	0
105378542	0	0	0	0	0	0	0
105378543	3	0	0	0	0	0	0
105378544	8	0	0	0	0	0	0
105378545	0	0	0	0	0	0	0
105378547	3	0	0	0	0	0	0
100169752	0	0	0	0	0	0	0
387718	7	0	0	0	0	0	0
102724793	0	0	0	0	0	0	0
283038	2	2	0	0	0	0	0
107984277	3	0	0	0	0	0	0
399821	2	2	0	0	0	0	0
26098	15	243	22	156	128	3	39
101927983	0	7	1	13	10	0	2
118856	0	3	0	0	1	0	0
7390	9	79	7	37	27	1	4
100616327	0	0	0	0	0	0	0
56647	0	99	8	36	42	1	12
55760	6	49	9	18	34	0	2
92565	5	2	2	2	1	0	1
101410540	0	0	0	0	0	0	0
8038	4	14	2	9	24	0	3
101101772	1	0	0	0	0	0	0
112267914	7	0	0	0	0	0	0
118611	0	0	0	0	0	0	0
728158	0	0	0	0	0	0	0
105378549	1	0	0	0	0	0	0
105378548	0	0	0	0	0	0	0
105378550	0	0	0	0	0	0	1
1793	11	7	4	4	4	0	1
107984059	0	0	0	0	0	0	0
105378552	6	0	0	0	0	0	0
642938	7	0	0	1	3	0	0
105378551	0	0	0	0	0	0	0
594857	0	0	0	0	0	0	0
399823	0	0	0	0	0	0	0
119467	0	0	0	0	0	0	0
5791	15	1020	55	404	556	69	291
105378553	0	160	17	46	70	8	36
4288	28	111	20	27	23	2	21
101927381	0	8	1	3	2	0	1
105378554	0	0	0	0	0	0	0
107984185	0	0	0	0	0	0	0
105378555	1	0	0	0	0	0	0
728327	0	0	0	0	0	0	0
107984279	1	0	0	0	0	0	0
105378556	0	0	0	0	0	0	0
105378557	4	0	0	0	0	0	0
4255	1	40	7	22	22	0	6
105378560	7	65	1	29	22	0	6
107984280	22	37	5	34	21	3	15
107984281	6	3	0	1	4	0	0
253738	5	3	0	0	1	0	0
100422873	0	0	0	0	0	0	0
105378558	10	0	0	0	1	0	0
387723	4	17	2	8	9	0	0
119437	6	17	0	12	2	2	1
102724883	3	3	0	4	1	0	0
105378561	1	5	0	0	1	0	0
10539	17	110	22	65	70	1	13
107984002	3	15	0	4	3	0	2
105378562	0	0	0	0	0	0	0
100422867	0	0	0	0	0	0	0
107984186	0	0	0	1	1	0	0
256536	0	0	0	0	0	0	0
101927489	0	0	0	0	0	0	0
105378563	6	0	0	0	0	0	0
101927461	0	0	2	0	0	0	0
399827	5	0	0	0	0	0	0
105378565	0	0	0	0	0	0	0
105378566	0	0	0	0	0	0	0
55844	38	257	18	100	149	13	31
664	2	58	1	19	16	0	8
282973	5	6	1	3	12	0	1
105378567	0	2	0	0	0	0	0
10570	12	11	5	1	18	0	0
282974	7	23	1	23	30	0	4
80313	18	28	2	22	21	0	5
170394	12	41	15	6	47	0	5
105378568	3	1	0	0	2	0	2
170393	0	0	0	0	1	0	1
105378570	0	0	0	0	1	0	0
105378569	4	0	0	0	1	0	0
107984282	1	0	0	1	1	0	0
3632	45	105	17	58	92	10	22
84504	1	19	2	3	6	0	2
54777	4	9	0	0	1	0	0
105378571	3	3	0	1	0	0	1
105378572	0	0	0	0	0	0	0
101927590	3	0	0	0	0	0	0
103695432	0	0	0	0	0	0	0
399829	4	0	0	0	0	0	0
107984283	3	0	0	0	0	0	0
112268067	5	4	3	6	2	13	14
84435	3	0	0	0	0	0	0
100128127	0	0	0	0	0	0	0
85442	0	15	1	2	24	0	0
105378574	2	0	0	0	3	0	0
105378573	0	2	0	0	1	0	0
8433	0	0	0	0	0	0	0
27287	4	65	3	22	51	1	3
101927671	0	0	0	0	0	0	0
574448	0	0	0	0	0	0	0
101	81	375	73	76	304	10	17
10844	33	232	35	89	195	7	48
118472	2	23	3	11	12	0	5
50632	0	4	0	0	0	0	0
118471	1	6	1	1	6	0	0
282969	0	40	4	10	35	0	5
1892	8	39	13	12	22	0	0
100500911	0	0	0	0	0	0	0
196743	8	20	7	11	31	0	2
92170	7	103	8	64	82	1	8
503542	4	17	2	6	15	0	0
619207	4	29	10	11	32	0	5
105378576	5	16	0	8	9	0	5
105378575	1	5	0	3	4	1	3
107984284	3	4	0	3	1	0	1
1571	0	3	0	4	0	0	2
93426	4	2	0	0	0	0	0
399833	0	1	1	0	1	0	0
441581	0	1	0	1	0	0	0
100133161	61	80	34	26	80	5	2
112268070	5	38	2	27	37	1	6
388572	3	26	1	14	29	4	6
101930129	4	11	1	6	7	1	2
147199	1	2	2	0	4	0	0
113746	1	1	2	1	4	0	0
51272	10	155	27	52	69	1	12
60626	28	128	33	61	92	2	13
102465445	0	0	1	0	0	0	0
23410	7	84	1	29	25	3	7
5719	16	156	12	72	44	7	31
171389	10	4	6	11	25	2	3
80162	66	590	130	345	1131	10	83
387733	0	1	0	1	4	0	0
10581	41	287	69	105	144	39	15
8519	29	425	49	94	137	10	17
10410	3	109	37	36	105	3	4
105376504	4	1	1	1	4	2	0
105376505	5	1	1	4	12	1	1
338707	4	4	2	2	3	0	0
11187	1	0	0	0	0	0	0
59307	9	277	27	60	214	2	8
338440	2	266	15	81	185	3	13
105376506	0	10	0	3	15	0	2
81490	12	74	4	38	50	0	5
6050	17	173	48	18	122	4	11
115399	0	28	0	3	19	0	1
101059906	0	5	1	0	7	0	0
3265	0	13	1	8	23	0	2
256329	0	33	4	9	32	0	2
692247	0	6	0	4	16	0	0
8045	0	24	1	2	17	0	0
100506211	0	1	0	1	1	0	0
406992	0	0	0	0	0	0	0
143666	2	0	0	1	2	0	0
57661	34	354	64	84	286	14	84
3665	3	146	17	13	114	8	4
53841	7	31	2	7	25	0	4
6343	0	6	0	0	8	0	1
1815	2	0	0	0	1	0	0
10522	2	91	6	16	45	1	8
283232	9	47	1	34	33	0	3
64787	0	14	1	4	9	0	0
105376509	0	1	0	0	0	0	0
6888	75	234	64	39	139	16	25
347862	18	106	22	40	90	0	6
171391	4	24	0	12	11	0	3
51286	1	8	0	0	8	0	1
79751	0	55	7	13	35	0	5
101927423	1	3	1	1	0	0	1
55367	8	76	14	10	88	3	1
6181	99	867	142	169	456	6	48
619565	11	5	13	5	0	0	0
57104	35	145	30	22	171	15	16
283229	4	5	4	5	13	0	0
977	79	86	39	9	84	0	2
5441	0	19	3	2	13	1	3
7106	0	25	4	3	21	0	0
66005	3	50	4	26	48	0	3
161	18	230	23	88	172	3	37
4588	13	25	2	6	15	4	5
101927503	0	0	0	0	0	0	0
107987157	0	0	0	0	0	0	0
4583	5	0	0	0	0	1	0
4586	6	1	1	0	0	0	1
727897	19	23	3	2	16	1	2
112577518	0	2	0	0	0	0	0
102466725	0	0	0	0	0	0	0
54472	38	127	13	15	93	1	13
105376512	6	37	9	6	20	0	0
255512	1	1	2	1	0	0	0
105376513	3	0	0	0	0	0	0
9024	0	10	0	3	7	0	0
107984298	4	0	0	0	0	0	0
105376514	0	5	1	0	6	0	1
81532	21	88	9	18	55	0	6
1850	4	32	17	4	9	9	19
338651	0	6	0	3	1	0	0
387264	0	1	0	1	3	0	2
440021	0	2	0	0	1	0	0
387266	0	0	0	0	0	0	0
387267	1	0	0	0	0	0	0
439915	0	0	0	0	0	0	0
387742	0	0	0	0	0	0	0
100132464	0	0	0	0	0	0	0
100505570	0	0	0	0	0	0	0
440023	0	0	0	0	0	0	0
402778	0	4	0	0	16	1	2
1509	71	455	89	35	435	10	39
105376517	0	0	0	0	0	0	0
90019	0	0	0	0	0	0	0
7136	0	5	0	1	9	0	1
107984299	2	2	0	0	0	0	1
4046	122	1045	172	231	661	36	122
100423021	0	27	0	4	5	0	0
102465993	17	65	33	3	48	3	25
101927624	4	0	0	0	2	0	0
7140	0	17	0	8	4	0	4
6150	4	8	6	1	12	0	2
106635549	0	2	0	1	0	0	0
100133545	0	5	0	0	0	0	0
104355220	0	2	0	0	1	0	0
103344718	0	1	0	0	0	0	0
283120	0	0	0	0	1	0	0
100033819	0	0	0	0	1	0	0
3481	1	0	0	1	1	0	0
723961	1	0	0	1	1	0	0
619552	0	0	0	0	0	0	0
51214	0	0	0	0	0	0	0
3630	0	0	0	0	0	0	0
7054	0	0	0	0	0	0	0
100616126	0	0	0	0	0	0	0
430	1	11	0	2	5	0	3
29125	36	460	30	185	164	1	19
10077	7	333	26	79	207	0	24
101927682	2	6	0	5	9	0	1
105376520	0	0	0	1	3	0	0
975	20	212	19	54	67	0	5
10078	18	40	10	8	35	2	0
29850	3	5	1	0	0	0	1
3784	10	88	3	43	132	0	17
10984	142	1762	75	635	878	37	150
338653	0	2	0	2	2	1	2
55539	5	0	0	0	0	0	0
1028	5	24	14	7	28	0	2
5003	9	9	2	3	3	2	2
5002	10	39	7	7	13	0	2
7262	0	0	0	0	1	2	1
4676	48	526	53	330	290	3	60
677833	129	11	610	4	6	8	48
833	20	122	7	73	84	4	23
100852407	2	11	3	6	15	0	3
114879	46	169	24	67	114	4	19
107987158	32	129	11	61	34	1	14
386746	0	0	0	0	0	0	0
283303	0	0	0	0	0	0	0
116534	3	1	0	0	0	0	0
7748	4	119	12	56	37	4	20
650368	0	0	0	0	0	0	0
10821	2	0	0	0	1	0	0
105376525	0	0	0	0	3	0	0
105379880	3	5	0	1	7	0	0
105376526	5	4	0	1	3	0	0
101927708	0	1	0	1	0	0	0
107984301	6	4	0	2	1	0	1
7221	3	4	4	2	3	0	0
116969	3	0	0	0	0	0	0
417	2	0	0	0	2	0	0
57053	0	10	0	5	9	0	1
4928	32	752	58	415	397	47	184
27315	3	67	5	27	29	2	8
391	23	214	31	40	123	4	11
105376527	0	6	1	2	4	0	0
6786	89	391	49	187	236	9	44
100616453	7	6	3	0	13	0	0
6240	10	96	11	34	39	2	15
100506082	0	0	0	0	0	0	0
143496	0	0	0	0	0	0	0
6737	7	115	8	33	52	0	5
119774	0	9	0	0	4	0	0
390036	4	3	0	0	4	0	0
119772	0	0	0	0	0	0	0
143502	0	0	0	0	1	0	0
390037	0	1	0	1	0	0	0
55128	3	45	0	19	21	0	2
390038	0	0	0	0	0	0	0
143503	0	0	0	0	0	0	0
105376528	0	0	0	0	0	0	0
81285	2	0	0	0	0	4	0
256892	0	0	0	0	0	0	0
119695	0	0	0	0	0	0	0
119694	0	0	0	0	0	0	0
119692	4	0	0	0	0	0	0
401663	0	0	0	0	0	0	0
401665	0	0	0	0	0	0	0
119687	0	0	0	0	0	0	0
81282	0	0	0	0	0	0	0
79324	4	0	0	0	0	0	0
401666	5	0	0	0	0	0	0
401667	0	0	0	0	0	0	0
56547	5	0	0	0	0	0	0
119682	0	0	0	0	0	0	0
119679	2	0	0	0	0	0	0
119678	1	0	0	0	0	0	0
79296	0	0	0	0	0	0	0
390054	2	0	0	0	0	0	0
23538	0	0	0	0	0	0	0
283110	0	0	0	0	0	0	0
283111	0	0	0	0	0	0	0
3043	90	109	2643	37	37	17	101
3045	0	1	203	2	1	0	0
3044	0	0	0	0	0	0	0
103344929	0	0	0	0	0	0	0
3047	13	2	7	1	0	0	0
3048	31	5	13	1	0	0	0
3046	0	0	0	1	0	0	0
79339	0	0	0	0	0	0	0
79345	0	0	0	1	0	0	0
282763	1	0	0	1	0	0	0
390058	0	0	0	0	0	0	0
390059	3	0	0	0	0	0	0
79470	0	2	0	0	0	0	0
390061	0	0	0	0	0	0	0
390063	0	0	0	0	0	0	0
390064	0	1	0	0	1	0	0
390066	0	0	0	1	0	0	0
50613	0	2	4	0	0	0	0
143630	0	4	1	4	2	0	0
101927763	0	3	0	2	1	0	0
390067	4	11	0	0	0	0	2
340980	0	3	1	3	1	0	0
85363	13	170	7	60	72	0	8
117854	1	5	0	1	3	1	0
445372	1	35	2	24	23	2	2
53840	1	37	2	24	21	2	2
107984302	2	5	0	6	6	0	0
10346	45	1162	96	594	540	12	96
390072	10	6	0	7	6	0	2
387748	2	9	0	4	5	0	1
390075	3	0	0	2	0	0	0
79473	0	0	0	1	0	0	0
390077	7	4	0	0	0	0	0
390078	0	0	0	0	0	0	0
390079	0	0	0	0	0	0	0
112268071	7	0	0	0	0	0	1
390081	0	0	0	0	0	0	0
390082	0	0	0	0	0	0	0
107984304	1	0	0	0	0	0	0
