GeneID	GSM1261105	GSM1261106	GSM1261107	GSM1261108	GSM1261109	GSM1261110	GSM1261111	GSM1261112
57453	296	212	272	263	345	393	776	346
105369515	2	3	0	0	1	0	6	0
107984394	10	2	5	2	2	0	11	1
486	9	10	5	3	4	2	15	4
100533181	565	561	551	473	493	411	701	667
53826	6500	7123	6902	5697	5506	5147	8922	8038
84000	3	4	6	5	1	1	3	3
3587	18	11	62	20	33	18	54	48
100526771	2	5	18	7	8	7	16	10
56649	0	0	0	0	0	0	0	0
105369517	0	0	0	0	0	0	0	0
6330	240	25	294	228	179	111	129	28
6327	53	16	121	220	89	74	52	64
120425	0	0	0	1	0	0	0	1
196264	12	0	36	26	7	13	25	9
10205	5	2	8	37	1	24	1	26
916	0	0	0	0	0	0	0	0
915	0	0	0	1	0	0	0	0
917	0	0	1	1	0	0	0	0
9354	2738	1354	2137	2115	1934	2004	1955	2936
100131626	37	28	37	39	32	25	34	42
10632	3244	4843	3394	3528	2789	3081	3883	4779
4297	3973	5588	2663	3074	2463	2979	8142	4813
101929089	79	87	51	56	49	60	115	80
143941	35	15	41	23	37	37	45	52
84866	1044	1075	893	956	856	972	1302	1096
56912	1296	568	959	898	1155	1061	737	1520
372	5233	6149	4945	6479	4441	4431	6605	7194
23187	3747	2941	2460	2301	2256	2711	3854	2934
102466719	25	20	17	20	14	21	30	14
11181	432	325	284	281	241	326	439	351
105369519	1	3	1	1	0	1	2	2
1656	8573	6425	6565	6085	5890	7188	8482	8219
643	325	450	298	385	228	256	623	350
283149	2020	2578	1807	2172	1406	1546	3836	2109
100616376	0	0	0	0	0	0	1	0
7379	12	11	12	18	8	3	12	12
283150	1	1	1	1	4	3	3	1
107984396	66	7	41	42	50	39	9	64
338657	288	535	286	396	244	303	442	423
649946	34	20	10	4	11	8	24	7
6230	6615	13283	5667	10310	5860	6312	8152	10340
51399	951	639	1243	969	1209	1008	1083	1488
2542	1790	684	1107	949	825	1060	737	1271
10525	6820	9132	6232	6073	4836	4978	9498	6355
55823	1410	1023	1108	1208	1023	1063	1137	1421
3145	643	307	489	470	435	511	296	675
3014	2546	1317	1570	1678	1005	1747	1036	2234
1798	1031	873	670	761	785	742	1021	1261
107984397	12	7	5	5	7	7	12	10
9854	583	1384	775	585	729	684	1958	1108
25988	539	916	530	489	461	610	1001	901
64137	93	180	200	75	157	124	459	177
79671	233	84	243	182	227	200	206	159
79849	2	1	2	0	1	0	0	4
283152	40	22	32	21	62	40	16	28
109623467	0	1	2	0	3	1	0	1
867	3027	2757	1915	1865	1692	1845	3464	2803
4162	1052	1638	1594	909	1150	1309	3786	1827
102465453	0	9	0	0	0	0	1	0
79102	1708	1326	1281	1378	1104	1242	1482	1678
114902	87	79	95	104	112	125	197	99
83552	87	79	95	104	112	125	197	99
9099	333	121	385	189	293	298	415	239
100499227	39	9	30	14	50	36	22	29
7070	560	673	1656	3331	1076	960	1360	1358
107984398	22	7	25	11	18	23	7	13
105369520	3	0	3	1	0	2	2	3
5818	3089	4434	4001	3010	3707	3728	7909	5291
105369525	1	5	1	0	1	0	2	0
102724301	2	3	3	0	3	4	4	3
105369526	2	2	1	0	1	1	0	0
105369528	1	2	0	0	0	0	2	1
105369527	0	0	0	0	0	0	0	0
105378956	0	1	0	0	0	0	0	0
23650	11	3	3	12	6	7	16	5
105369529	0	0	0	0	0	0	0	0
107984399	0	0	0	0	0	0	0	1
105369530	16	2	2	4	0	3	4	0
220323	1074	759	827	1797	320	566	893	657
25833	18	6	7	24	5	2	2	2
649133	0	0	0	0	0	0	0	0
105369531	0	0	0	0	0	0	1	0
219902	602	571	391	516	368	433	676	410
23365	6536	3546	5381	5519	4887	5389	7512	6956
2900	236	209	455	224	271	371	395	308
107984400	3	2	4	5	2	7	5	5
105369532	4	3	9	3	7	8	7	5
101929227	0	0	0	3	1	0	4	0
101929208	0	0	0	0	1	0	0	0
219899	672	526	559	631	484	546	692	761
7007	146	131	127	96	115	150	169	170
105369533	0	0	0	0	0	0	0	0
105369534	0	0	1	0	0	1	0	0
6309	2626	4785	2915	2583	2328	2383	4238	3665
105369536	4	1	1	0	1	2	1	0
6653	1149	1362	1000	561	939	691	2965	971
105369535	5	10	0	1	0	0	6	1
107984402	3	0	0	0	0	0	0	2
399959	7313	3184	3462	4412	3423	3976	8894	4174
406911	7	2	1	1	0	4	9	1
414899	2	1	1	0	0	2	2	0
406882	0	0	0	0	0	0	0	0
113218492	0	0	0	0	0	0	0	0
406892	0	0	0	0	0	0	0	0
100189294	0	0	0	0	0	0	0	0
84959	312	187	716	299	544	451	653	568
56253	0	0	0	0	0	1	0	0
79864	645	127	610	262	471	600	183	552
390259	1	0	0	0	0	0	0	0
341056	138	135	98	107	85	105	101	151
3312	42784	58323	49180	38571	43678	45279	35808	64499
85391	2	223	2	0	1	3	9	3
85390	4	361	2	2	0	4	16	3
85389	7	317	5	1	1	1	9	2
101929289	135	351	32	49	71	83	290	129
79827	271	698	918	1045	570	519	1207	616
105369540	0	1	0	1	0	0	1	0
105369539	0	2	0	0	0	0	1	0
105369541	0	0	0	0	0	0	0	0
57476	451	493	750	398	587	469	1045	581
100616319	0	0	0	0	0	0	0	0
55800	2137	3686	4195	1746	3508	2380	7466	3865
105369543	36	51	59	24	50	35	113	63
7753	525	404	394	444	366	454	511	693
390260	0	0	0	0	0	0	0	0
105369544	0	0	0	0	0	0	0	0
390261	0	0	0	1	0	0	0	0
338661	0	0	0	0	0	0	0	0
338662	0	0	0	1	0	0	0	0
219875	0	0	0	0	0	0	0	0
219874	0	0	0	0	0	0	0	1
219873	0	0	0	0	0	0	0	0
79490	0	0	0	0	0	0	0	0
390264	0	0	0	0	0	0	0	0
219870	0	0	0	0	0	0	0	0
219869	0	0	0	0	0	0	0	0
390265	0	0	0	0	0	0	0	0
107984403	0	0	1	0	0	0	0	0
105369545	1	1	0	1	0	0	0	0
4013	1246	441	1107	800	936	717	1249	962
26497	0	0	0	0	0	0	0	0
102724410	0	0	0	0	0	0	0	0
26492	0	0	0	0	0	0	0	0
112267863	0	0	0	0	0	0	0	0
26494	0	0	0	0	0	0	0	0
219865	0	0	0	0	0	1	0	0
283159	0	0	0	0	0	0	0	0
112268069	0	0	0	0	0	0	0	0
283160	0	0	0	0	0	0	0	0
26595	0	0	0	0	0	0	0	0
390271	0	0	0	0	0	0	0	0
107984404	0	0	0	0	0	0	0	0
283162	0	0	0	0	0	0	0	0
26493	0	0	0	0	0	0	0	0
219858	0	0	0	0	0	0	0	0
390275	0	0	0	0	0	1	0	0
116337	0	0	0	0	0	0	1	0
84897	1106	952	1035	848	812	899	1241	1322
54414	1590	728	1685	1133	1287	1196	1160	1289
53340	510	120	472	261	470	423	96	465
107984405	0	0	0	0	0	0	0	0
4900	89	50	390	74	72	44	76	56
23584	4	1	5	1	1	2	3	0
90952	6	7	8	7	6	1	5	7
101929340	8	2	4	2	1	4	5	2
79684	709	756	364	415	336	444	679	447
100507283	61	16	52	42	61	57	52	68
64221	545	2083	2254	1071	1148	3668	7290	1790
54538	5	3	2	5	2	4	1	4
107984406	2	2	1	2	1	0	5	3
220296	30	6	40	10	48	22	17	26
641654	12	1	15	3	15	8	3	6
105369547	22	10	16	16	29	26	12	52
80071	142	87	108	64	90	117	88	145
219855	28	44	15	17	11	19	66	27
219854	675	248	513	401	504	508	214	793
103695364	0	2	6	5	2	0	0	5
63876	3619	1561	2641	2489	3037	4066	3743	3700
105369549	4	6	0	0	2	1	2	2
9638	5423	7138	5389	4473	5023	6530	9392	8052
403312	23	10	28	18	29	25	7	34
105369550	4	4	3	2	7	0	4	7
9538	2764	2820	2804	2956	2373	2471	2446	3472
3703	5259	6982	3992	6169	3761	3789	5338	6189
1111	769	386	392	370	379	418	263	700
56	9	8	2	8	4	5	4	12
105369551	8	2	3	3	2	2	0	4
160065	0	0	0	0	0	0	1	0
399967	3	0	1	0	4	3	5	1
100169851	0	0	0	0	0	1	0	0
105369552	0	1	0	0	0	1	1	0
399968	0	0	0	0	0	0	0	0
219844	127	37	108	66	110	93	81	196
83480	425	360	351	314	290	323	399	494
29118	159	266	330	144	249	280	412	359
338667	5	1	1	4	0	2	4	3
50937	919	1314	1148	1946	605	1381	967	919
107984407	0	0	0	0	0	0	0	0
105369591	0	1	0	3	1	2	0	1
84881	901	1204	575	544	461	617	792	907
79607	1755	1663	1326	1583	1272	1332	1820	2121
6734	3277	3777	2208	2978	2412	2225	4235	3933
55572	989	720	828	621	768	921	1055	1082
114609	187	71	159	175	149	141	123	190
105369557	105	38	62	60	44	69	61	79
28960	765	347	477	561	484	586	471	615
399972	70	41	35	52	68	47	83	82
6484	290	375	347	362	249	315	333	393
84623	826	1664	1428	790	570	816	974	705
101929427	2	2	0	1	0	0	0	0
105369561	3	4	2	6	2	0	6	1
105369559	9	21	6	5	3	3	17	3
100874251	2	2	1	2	0	1	0	1
100422918	0	0	0	0	0	0	0	0
105369558	0	6	1	0	1	0	2	0
283165	1	9	7	2	4	3	4	3
101929473	1	0	0	0	0	0	0	0
105369562	0	0	0	0	0	0	0	0
107984379	0	0	0	0	0	0	0	0
101929497	1	0	1	0	0	0	0	0
107984373	0	0	0	0	0	1	0	4
107984374	0	0	0	0	0	0	0	0
105369563	0	0	0	0	0	0	3	0
105369564	0	0	0	0	0	0	0	0
107984408	0	0	0	0	0	0	0	0
2113	63	30	132	646	15	26	10	40
102466104	0	0	0	0	0	0	0	0
101929517	0	0	0	0	0	0	0	0
105369565	0	0	0	0	0	0	0	0
105369568	0	0	0	1	0	0	0	0
101929538	0	0	0	0	0	0	0	0
2313	10	5	10	181	0	8	3	2
100507392	0	0	0	9	0	0	0	0
3758	2	1	0	0	3	1	0	2
107984409	0	0	0	0	0	1	0	1
3762	51	62	81	140	57	52	76	104
219833	14	11	9	8	11	13	13	12
63970	12	17	10	14	13	18	26	25
9743	2112	2430	1970	1742	1562	1917	3924	2463
399975	41	28	53	48	32	56	17	72
105369571	0	0	0	0	0	0	0	0
105369572	0	0	0	0	0	0	0	0
8538	2	1	33	3	4	6	2	6
107984410	0	1	0	0	0	0	0	0
101929557	1	0	0	0	0	0	0	0
120224	11	27	10	12	4	16	19	8
4798	1645	1484	1009	1122	996	1280	1476	1438
56980	698	808	466	509	452	566	872	760
440072	10	10	9	6	5	5	8	17
107984432	6	1	7	10	12	9	4	28
334	16710	14078	20468	15875	14229	16479	16796	18417
6768	2	1	2	4	3	1	3	1
29068	1368	1480	1014	1155	933	958	1726	1403
646383	2	1	1	2	5	1	3	4
11095	37	75	42	221	65	61	15	51
170689	1189	208	1777	592	421	399	416	663
105369574	1	3	0	0	1	2	0	1
102466873	0	0	0	0	0	0	0	0
283171	0	0	0	0	0	0	0	0
105369575	0	0	0	0	0	1	1	0
105369576	15	22	26	8	11	6	44	11
100507431	0	0	0	2	0	1	1	4
103611081	167	126	125	148	133	76	234	177
399979	3265	2315	2729	3223	2604	1492	3646	3740
105369577	0	0	0	0	0	0	0	0
107984411	0	0	1	0	0	0	0	0
105369579	0	0	0	0	1	0	0	0
105369578	1	0	2	0	0	1	2	1
107984412	0	0	0	0	0	0	0	0
50863	1170	904	1489	1053	1319	772	1470	1342
101929653	0	3	1	0	3	2	10	1
101929637	0	0	0	0	0	0	0	0
107984413	41	32	46	16	34	25	67	46
100874281	0	1	0	1	0	0	0	0
4978	3068	1545	3312	904	2508	1064	5873	3194
105369580	0	0	0	0	0	0	3	0
646522	0	0	1	1	0	0	0	1
219938	0	1	0	0	0	0	1	1
283174	3317	1175	2149	1389	1933	751	5032	2233
100616119	47	16	21	17	29	11	63	32
22997	1373	547	1011	581	1022	400	2748	1250
107984414	8	1	26	3	10	6	8	19
100128239	46	11	66	13	45	15	48	58
83700	2997	2015	2294	2066	1735	1182	1844	3019
107984040	5	22	1	4	1	1	10	2
23310	2764	1537	1777	1775	1405	1488	1607	2544
109623486	58	40	48	42	33	21	40	52
112936	2788	2403	3090	2953	2610	2751	3598	3728
29087	1429	1048	1110	1137	1174	1349	1046	1649
27034	1011	641	753	583	671	791	822	889
112937	48	67	73	37	58	53	78	45
89944	762	369	758	482	481	710	259	673
27087	1612	2936	2356	1342	2132	2617	3564	3072
283177	33	76	28	18	33	38	138	36
105369583	0	1	0	0	0	0	0	0
105369584	0	1	0	0	0	0	0	0
729305	7	2	8	3	24	22	3	8
105369586	0	0	0	3	0	0	0	0
100507548	0	0	0	0	0	0	0	0
105369588	2	10	3	22	4	3	1	3
105369587	0	0	0	3	0	4	0	0
105369589	0	0	0	0	0	0	0	0
107987373	408	201	304	297	319	357	176	494
107987374	23	33	6	6	8	15	38	7
107987375	11	29	2	2	2	3	25	3
112267876	435	301	918	5758	94	107	116	159
102724852	2573	1672	5318	32625	625	712	739	941
100288778	926	1097	519	662	462	633	1323	1179
107987170	15	36	15	11	8	16	48	26
677784	1	0	0	1	0	2	1	0
440073	706	563	763	516	645	683	1757	566
105369593	1	1	0	0	0	0	0	0
574538	32	28	27	22	28	23	75	28
105369592	38	33	26	28	16	26	106	28
6539	20	10	18	32	11	8	17	10
101929384	3	2	3	4	0	0	3	2
6540	8	8	46	74	5	9	2	14
102723544	0	0	1	0	0	0	0	0
5927	2288	2060	1485	1761	1447	1675	2355	2383
84318	545	313	289	365	252	397	286	455
105369594	8	2	2	1	4	7	5	1
283358	1865	238	1014	802	489	655	657	525
4815	7	1	5	4	6	0	4	6
105369595	0	0	0	0	0	0	0	0
100049716	26	9	25	17	23	12	19	23
105369597	0	0	0	0	0	0	0	0
101929432	1	0	0	0	0	0	1	0
65125	8527	6675	5804	6694	4668	5456	10056	7203
5893	729	842	301	374	379	330	1053	437
23085	3782	1499	3404	3420	2855	2642	2827	3064
107987182	3	7	3	1	1	2	5	1
100292680	1	4	2	3	3	2	1	5
107984507	0	3	3	2	1	2	3	2
81029	79	147	159	174	60	102	115	160
144699	811	661	648	543	538	722	768	891
100500816	0	0	0	0	0	0	0	0
79602	2682	1778	2214	2307	1913	2034	2041	2644
93589	2	8	3	21	3	4	9	6
105369602	0	2	2	0	9	3	3	2
105369601	0	0	0	1	1	2	3	0
654429	23	11	43	19	19	27	73	34
112268103	1	0	0	0	0	0	1	2
100271702	2	1	1	1	1	1	3	1
196513	842	564	684	704	531	665	875	701
775	626	533	1017	746	736	812	1152	599
107984540	4	0	1	1	1	1	0	2
100874369	0	0	0	0	1	0	0	0
107984131	1	3	1	1	0	0	6	3
100874234	0	0	1	0	0	0	1	0
100874370	0	0	0	0	0	0	1	0
100874235	12	33	18	15	15	14	41	14
100652846	24	21	31	18	26	24	50	18
107984539	10	10	9	9	21	10	15	14
283440	43	65	34	38	36	32	40	44
2288	3284	8223	3376	2625	3347	3791	4746	5412
55846	702	477	559	561	505	522	465	705
83714	85	79	49	72	61	75	104	76
101929469	9	15	4	5	3	6	12	5
2305	1367	866	815	908	409	738	486	1074
83695	1358	620	1191	1197	1047	1165	1231	1408
7289	1622	1123	1006	1540	1069	1220	1145	1570
7004	133	107	130	117	114	138	60	191
10867	1255	958	1549	2338	1058	1171	1418	1349
105369606	15	3	12	12	8	9	31	8
100128253	13	1	4	3	7	5	14	7
101930162	0	0	0	0	1	0	0	0
56341	97	197	201	58	143	118	334	258
105369607	0	0	1	0	0	0	0	0
100129223	79	249	127	32	80	72	235	209
84766	12	3	4	6	4	5	4	11
107984495	0	0	0	0	0	0	1	0
57097	772	615	650	613	465	616	904	779
105369609	3	2	1	0	1	2	2	0
105369608	0	1	2	0	1	2	0	0
105369611	1	1	0	1	0	0	0	0
105369612	0	0	0	0	0	0	0	0
103752584	127	118	97	153	88	128	199	105
894	9851	7125	6760	10745	5675	7503	12872	6237
57103	799	249	791	793	582	614	711	563
8074	2	1	0	1	0	0	3	2
2251	1	0	0	1	0	0	1	1
57102	513	267	579	452	484	527	263	760
10635	465	148	189	188	141	227	120	291
8798	416	554	446	652	463	382	610	588
10566	76	23	145	32	83	94	77	213
4704	1569	1037	1453	1387	1186	1250	1284	1584
101929549	15	22	15	12	12	11	33	21
26290	56	194	51	35	51	68	150	92
105369614	4	6	5	4	6	5	9	7
3742	427	375	415	365	523	434	726	569
3736	9	5	21	14	15	6	20	12
100507560	1	0	1	0	1	1	4	0
3741	55	22	43	54	86	34	69	53
105369617	28	23	30	76	4	2	14	36
105369616	3	17	9	1	7	2	34	11
101929584	0	0	0	0	0	0	0	0
105369618	13	14	6	35	1	1	16	4
4908	64	21	148	117	73	33	202	56
57101	14	10	23	9	13	13	9	11
105369621	0	0	0	0	0	0	0	0
7450	8	8	11	6	2	5	11	6
109729112	0	0	0	0	0	0	0	0
105369623	0	0	0	0	1	1	0	0
105369622	0	1	0	0	0	0	0	0
928	1132	282	1264	1099	457	1002	205	703
105369625	0	1	0	0	0	0	0	0
105369624	0	0	1	0	0	0	0	0
55200	10	2	10	5	2	12	5	9
7132	932	510	1005	1528	547	724	717	743
112268088	1	0	0	0	0	0	2	0
6337	10	13	0	2	3	1	10	4
107984500	0	1	0	0	0	0	0	0
105369626	0	1	0	0	0	0	0	0
4055	1	5	2	52	1	1	4	2
678655	117	294	166	196	158	155	447	221
939	22	43	27	32	30	30	81	34
55080	87	72	77	75	53	63	136	61
6843	574	603	915	281	573	526	1071	579
51258	1619	1354	1445	1627	1218	1373	1264	1835
9918	3501	2901	1747	2139	1445	1950	2088	2737
692148	3	14	1	4	2	6	10	2
112268089	340	279	203	226	160	192	221	275
2597	113416	75978	95902	118362	86900	94213	58443	115044
25900	627	631	436	427	394	510	937	505
4839	644	661	519	465	410	515	722	661
1108	16556	29758	12973	11229	10909	12759	28159	17704
677780	0	3	0	0	0	0	1	0
105369631	2	2	0	1	0	1	6	2
57121	3	6	3	3	1	5	8	10
84519	35	63	24	16	22	28	73	24
51147	1675	2059	1119	1248	1166	1491	2253	1879
171017	2494	2794	1907	1993	1663	2059	3590	2599
196500	1430	1886	1807	1106	1213	1456	2904	1937
50813	1420	841	1250	1298	1222	1216	1084	1611
8079	5471	6045	5906	5478	5549	5078	6434	8197
5763	17292	19769	15556	15295	15217	18423	21513	23682
3902	48	28	19	19	15	35	55	16
920	60	123	26	49	30	58	147	63
27239	2663	2442	1951	1714	2472	2415	3193	2843
10536	838	1034	661	1687	359	552	886	448
2784	221	419	144	171	140	254	506	179
83461	588	547	323	412	175	318	458	389
8078	4704	3940	4656	3863	3834	4323	4713	5624
7167	28580	10338	23621	29730	21319	26994	10979	30486
84727	142	119	104	120	85	119	107	137
105369632	33	19	14	19	20	16	29	17
283345	75	39	56	57	59	60	87	55
171220	123	132	164	149	118	148	187	191
10233	920	429	602	467	1027	791	563	823
2026	14813	19647	19834	12688	21587	19478	24013	22492
1822	9756	16261	7248	7390	6797	8124	18634	8925
113246	3152	6028	2506	3941	3022	3189	4196	4797
100147744	12	40	13	8	12	11	26	17
5777	5	9	6	16	5	9	13	11
105369634	0	0	0	0	0	0	2	0
105369635	0	1	0	0	0	0	0	0
406985	0	0	0	0	0	0	0	0
406933	0	0	0	0	0	0	0	0
11331	4386	6527	3761	4427	3334	4009	4290	5737
677777	27	46	13	10	10	21	47	21
10436	1161	822	878	936	838	940	918	1359
10162	710	338	599	556	456	575	434	716
716	143	216	223	984	86	81	287	125
715	320	204	252	1410	192	165	240	232
51279	520	90	147	547	273	175	198	178
283314	52	28	22	62	30	23	48	19
83758	35	22	24	35	33	29	40	34
9746	4101	6405	5807	3592	4847	4262	10470	5599
5830	2268	2033	2117	1983	1846	1875	3084	2603
341392	0	1	0	1	0	0	0	0
283316	0	8	4	9	1	1	15	8
101927882	0	0	0	0	0	0	0	0
9332	3	1	6	5	0	4	2	5
339	0	0	0	0	0	0	0	0
9573	102	34	367	107	266	119	18	254
359787	1	0	2	3	5	1	1	1
170482	5	0	5	5	6	4	1	10
360030	0	0	0	0	0	1	0	0
79923	3	1	4	0	1	0	1	1
144195	559	388	400	548	269	210	489	421
6515	3386	2427	2097	3272	1558	1401	2766	2278
55810	1230	977	981	1375	804	854	1300	1188
719	3	3	6	2	0	1	2	1
25977	1563	1649	2282	1393	2014	1865	2703	3114
50856	33	84	14	17	14	11	84	19
642559	21	412	1	5	10	1	20	2
440077	2	3	0	0	0	1	4	1
440078	85	82	116	88	131	105	110	159
55138	20	17	24	35	29	17	41	16
653113	121	58	77	101	131	97	62	87
101927905	42	33	54	51	48	40	87	54
112268090	19	16	32	23	22	16	28	15
107987171	4	3	0	2	4	0	1	4
389634	9	7	4	4	2	7	6	5
101927966	93	203	119	167	87	115	131	155
93978	0	0	0	0	0	0	1	0
338339	0	0	0	0	0	1	0	0
26253	0	0	0	0	0	0	0	0
105369645	0	0	0	0	0	0	0	0
57379	0	0	0	0	0	0	2	0
8076	2	1	1	13	2	1	1	4
57494	3312	3246	1866	1521	1561	2006	3571	1714
144568	43	9	4	8	51	21	33	25
1911	3643	4905	2467	2285	2393	2818	5529	3465
4074	1877	1520	1558	1519	1345	1553	1609	2135
10219	63	61	45	44	47	52	51	64
253128	3	1	5	1	6	0	2	4
144571	171	4	166	72	139	107	11	69
2	9540	797	6950	7864	996	2669	484	2589
5858	158	15	113	116	18	48	14	43
3	2	1	1	0	0	0	2	0
100422872	221	326	203	194	144	219	203	301
100499405	199	309	213	172	167	228	276	294
642846	580	401	172	186	144	249	463	224
107984489	25	32	10	4	5	12	28	4
105369649	0	1	0	1	1	0	2	0
101930452	4	17	10	4	2	9	17	7
101928030	1	0	0	0	0	0	1	0
728715	30	68	32	17	12	37	53	25
105369647	4	5	1	1	2	1	1	4
107987172	15	21	2	3	3	2	7	5
440081	715	495	207	215	189	297	442	227
105376678	5	5	3	6	3	3	5	8
408186	28	44	14	33	10	36	23	33
3820	2	1	0	1	1	1	2	0
107987174	3	2	2	2	1	1	2	0
374443	121	90	101	112	72	80	61	180
105369728	3	1	0	1	2	1	2	1
29121	713	828	408	843	282	413	532	608
105369652	2	0	0	0	0	0	0	0
160365	0	0	0	1	0	0	0	0
969	6	0	3	1	4	6	0	4
51348	1	0	1	0	0	0	0	0
9976	6	2	9	4	3	0	2	6
100431172	0	13	1	0	0	0	10	0
387836	0	18	4	3	2	2	11	0
100506159	0	0	0	0	0	0	0	0
400002	0	0	0	0	0	0	0	0
160364	0	0	0	0	0	0	0	0
51266	0	0	0	0	0	0	0	0
387837	0	0	0	0	0	0	0	0
102724020	0	0	0	0	0	0	0	0
112268091	0	0	0	0	0	0	0	0
283420	1	0	1	0	0	0	0	0
51267	2	2	6	22	1	0	1	1
105369655	0	0	0	0	0	0	0	0
64581	0	0	0	1	0	0	1	0
4973	0	0	1	6	0	0	0	0
120939	0	0	2	0	0	0	0	1
107984509	0	0	1	0	0	0	1	1
23710	3200	4513	3716	2620	3121	2733	6412	4107
3824	3	65	1	5	1	2	66	3
105369656	0	0	1	0	0	0	0	2
113523642	0	0	0	1	1	0	1	0
101928100	96	22	67	32	41	29	41	41
100528032	11	5	6	4	4	9	13	4
22914	11	4	5	3	4	7	8	4
8302	2	1	3	1	0	3	7	1
3823	2	4	3	4	1	6	5	3
3822	1	2	4	2	2	2	3	1
3821	1	0	0	0	0	0	0	0
105369657	0	0	0	0	0	0	0	0
255308	580	844	719	1248	347	396	1204	692
105369658	0	0	0	0	0	0	0	0
101060038	0	0	0	0	0	0	4	0
105376675	0	0	1	0	0	0	2	0
10748	53	65	19	47	29	40	72	37
55110	423	245	378	490	322	348	257	538
55359	7	0	18	5	13	2	3	5
8531	2240	1279	983	2174	906	912	983	952
112268104	14	1	6	5	9	4	4	2
101928162	0	0	0	0	0	0	0	0
50837	0	0	0	0	0	0	0	1
50836	1	1	0	0	0	0	0	1
50835	1	1	1	0	0	1	3	1
107984459	117	35	60	85	43	44	89	63
50839	6	5	2	2	1	3	3	2
100533464	133	240	145	131	112	149	246	170
11272	57	105	65	49	33	64	126	72
5554	86	173	94	97	93	102	161	119
50838	2	0	0	0	0	0	5	3
5555	16	53	18	23	14	14	42	20
106707243	81	105	77	69	72	83	99	110
50840	12	18	10	13	6	13	20	9
259296	1	3	1	1	1	2	2	2
259295	27	57	8	21	14	21	25	16
259294	19	22	13	17	9	10	15	17
259290	15	16	6	21	14	12	10	11
259292	3	5	0	1	1	1	2	2
259289	5	5	1	1	4	1	5	3
259293	1	1	0	1	2	1	1	4
100129361	879	584	746	723	746	734	712	1081
353164	0	1	1	1	0	0	1	2
5544	1	0	1	2	1	0	0	0
107987183	2	3	2	0	0	11	0	5
5545	0	0	1	0	0	0	0	0
5542	0	0	0	0	0	0	0	0
653247	1	1	1	0	0	0	0	1
440084	0	0	0	0	0	0	0	0
338817	24	32	5	11	10	15	10	17
2120	1145	571	695	868	581	683	683	786
79370	3	1	7	3	2	3	1	6
103504734	141	224	140	136	97	141	144	212
4040	2730	2985	1596	2501	1354	1812	3315	2180
54682	1013	227	610	653	441	441	476	550
503693	45	14	38	51	38	44	28	70
118426	633	582	468	440	468	395	797	685
107984485	207	230	104	134	113	109	291	209
80824	3461	4361	2939	2356	2430	2655	7064	3548
107984486	0	1	1	0	0	2	0	0
1389	1044	667	645	698	684	698	869	1064
2842	785	639	593	452	588	649	897	888
1027	2534	3335	1515	1958	1626	1915	2644	2641
105369663	394	517	241	311	253	293	384	438
81575	415	62	124	157	82	152	88	176
107984129	10	9	3	4	1	3	5	7
693198	0	0	0	1	0	0	0	0
51202	1085	1155	949	969	771	948	1032	1367
107984492	6	14	4	6	4	4	25	8
112267864	1	0	0	1	1	1	0	0
387841	1041	1922	866	1508	835	967	1210	1627
9052	56	95	42	129	40	64	82	71
693199	0	2	1	0	0	0	1	1
100506314	1	8	2	2	3	2	10	1
55507	0	1	0	1	0	0	1	0
50865	935	855	671	970	499	539	1078	550
93164	88	9	42	137	65	93	22	101
57613	1539	2239	2168	1390	1663	1773	3325	1911
83445	11	12	12	14	15	14	23	13
105369666	0	0	0	1	0	0	0	0
2012	1955	115	948	1154	490	559	124	424
283422	1	0	0	1	1	0	0	0
2904	2072	1445	1220	1306	1225	945	3369	1743
105369668	6	11	5	6	6	4	23	10
105369667	63	35	7	26	9	13	39	8
55729	6441	8592	4589	4264	3922	4076	9678	6166
79887	13	74	14	55	12	12	4	19
101928317	0	2	3	0	0	0	0	0
101928290	0	1	2	0	0	1	0	0
144608	41	39	32	42	55	42	37	59
2984	0	2	1	1	3	0	1	0
105369669	10	15	8	9	4	10	17	12
121504	6	8	1	2	9	8	5	8
55766	230	364	416	599	338	210	121	447
51729	3388	3519	2945	2777	2513	2886	3337	4132
440087	3	9	1	11	3	2	7	5
420	1	2	2	1	4	0	6	2
4256	515	159	1233	7739	62	153	38	392
121506	0	0	5	7	3	0	1	1
397	7	2	9	88	3	0	1	14
105369670	0	0	0	0	0	0	0	0
5149	0	0	0	4	0	0	0	3
101928340	0	0	0	1	2	0	1	3
107984506	0	1	2	2	0	0	1	0
85004	101	27	195	936	57	86	86	95
100873980	0	0	0	0	0	0	0	0
5800	2940	1348	2636	1787	2367	2746	2306	2606
105369673	1	3	0	1	0	0	2	1
105369672	4	2	2	2	2	1	3	1
2059	1627	550	978	1962	721	858	790	1033
102724146	510	793	604	457	477	541	711	857
11171	4262	6874	5060	4227	4191	4413	5409	7494
51071	455	131	321	317	219	299	108	376
101928362	0	1	0	0	2	2	2	1
729025	4	1	0	1	2	2	2	6
4257	845	509	855	486	792	1217	556	1343
107984494	1	0	1	1	0	4	1	0
55885	2272	844	1941	838	1974	1671	2627	3089
105369677	1	0	1	0	0	0	1	1
728622	310	285	345	288	292	294	309	441
105369678	1	0	1	0	2	1	0	1
100616279	0	0	0	0	0	0	0	0
79785	1	0	2	0	0	2	2	1
5288	3	3	1	0	1	0	0	3
89869	0	0	0	0	0	0	0	0
93661	0	0	0	0	0	0	0	0
102724227	0	1	4	0	1	4	0	1
