Gene_ID,Transcript_ID,Gene_Symbol,Description,gene_biotype,Protein_ID,HGNC,MIM,Ensembl,IMGT/GENE-DB,RC802DMSO6H-1_Read_Count,RC802DMSO6H-2_Read_Count,RC802DMSO6H-3_Read_Count,TDP43DMSO6H-1_Read_Count,TDP43DMSO6H-2_Read_Count,TDP43DMSO6H-3_Read_Count,TD-KODMSO6H-1_Read_Count,TD-KODMSO6H-2_Read_Count,TD-KODMSO6H-3_Read_Count,RC802ROPI6H-1_Read_Count,RC802ROPI6H-2_Read_Count,RC802ROPI6H-3_Read_Count,TDP43ROPI6H-1_Read_Count,TDP43ROPI6H-2_Read_Count,TDP43ROPI6H-3_Read_Count,TD-KOROPI6H-1_Read_Count,TD-KOROPI6H-2_Read_Count,TD-KOROPI6H-3_Read_Count,RC802DMSO36H-1_Read_Count,RC802DMSO36H-2_Read_Count,RC802DMSO36H-3_Read_Count,TDP43DMSO36H-1_Read_Count,TDP43DMSO36H-2_Read_Count,TDP43DMSO36H-3_Read_Count,TD-KODMSO36H-1_Read_Count,TD-KODMSO36H-2_Read_Count,TD-KODMSO36H-3_Read_Count,RC802ROPI36H-1_Read_Count,RC802ROPI36H-2_Read_Count,RC802ROPI36H-3_Read_Count,TDP43ROPI36H-1_Read_Count,TDP43ROPI36H-2_Read_Count,TDP43ROPI36H-3_Read_Count,TD-KOROPI36H-1_Read_Count,TD-KOROPI36H-2_Read_Count,TD-KOROPI36H-3_Read_Count,RC802DMSO84H-1_Read_Count,RC802DMSO84H-2_Read_Count,RC802DMSO84H-3_Read_Count,TDP43DMSO84H-1_Read_Count,TDP43DMSO84H-2_Read_Count,TDP43DMSO84H-3_Read_Count,TD-KODMSO84H-1_Read_Count,TD-KODMSO84H-2_Read_Count,TD-KODMSO84H-3_Read_Count,RC802ROPI84H-1_Read_Count,RC802ROPI84H-2_Read_Count,RC802ROPI84H-3_Read_Count,TDP43ROPI84H-1_Read_Count,TDP43ROPI84H-2_Read_Count,TDP43ROPI84H-3_Read_Count,TD-KOROPI84H-1_Read_Count,TD-KOROPI84H-2_Read_Count,TD-KOROPI84H-3_Read_Count,RC802DMSO6H-1_FPKM,RC802DMSO6H-2_FPKM,RC802DMSO6H-3_FPKM,TDP43DMSO6H-1_FPKM,TDP43DMSO6H-2_FPKM,TDP43DMSO6H-3_FPKM,TD-KODMSO6H-1_FPKM,TD-KODMSO6H-2_FPKM,TD-KODMSO6H-3_FPKM,RC802ROPI6H-1_FPKM,RC802ROPI6H-2_FPKM,RC802ROPI6H-3_FPKM,TDP43ROPI6H-1_FPKM,TDP43ROPI6H-2_FPKM,TDP43ROPI6H-3_FPKM,TD-KOROPI6H-1_FPKM,TD-KOROPI6H-2_FPKM,TD-KOROPI6H-3_FPKM,RC802DMSO36H-1_FPKM,RC802DMSO36H-2_FPKM,RC802DMSO36H-3_FPKM,TDP43DMSO36H-1_FPKM,TDP43DMSO36H-2_FPKM,TDP43DMSO36H-3_FPKM,TD-KODMSO36H-1_FPKM,TD-KODMSO36H-2_FPKM,TD-KODMSO36H-3_FPKM,RC802ROPI36H-1_FPKM,RC802ROPI36H-2_FPKM,RC802ROPI36H-3_FPKM,TDP43ROPI36H-1_FPKM,TDP43ROPI36H-2_FPKM,TDP43ROPI36H-3_FPKM,TD-KOROPI36H-1_FPKM,TD-KOROPI36H-2_FPKM,TD-KOROPI36H-3_FPKM,RC802DMSO84H-1_FPKM,RC802DMSO84H-2_FPKM,RC802DMSO84H-3_FPKM,TDP43DMSO84H-1_FPKM,TDP43DMSO84H-2_FPKM,TDP43DMSO84H-3_FPKM,TD-KODMSO84H-1_FPKM,TD-KODMSO84H-2_FPKM,TD-KODMSO84H-3_FPKM,RC802ROPI84H-1_FPKM,RC802ROPI84H-2_FPKM,RC802ROPI84H-3_FPKM,TDP43ROPI84H-1_FPKM,TDP43ROPI84H-2_FPKM,TDP43ROPI84H-3_FPKM,TD-KOROPI84H-1_FPKM,TD-KOROPI84H-2_FPKM,TD-KOROPI84H-3_FPKM,RC802DMSO6H-1_TPM,RC802DMSO6H-2_TPM,RC802DMSO6H-3_TPM,TDP43DMSO6H-1_TPM,TDP43DMSO6H-2_TPM,TDP43DMSO6H-3_TPM,TD-KODMSO6H-1_TPM,TD-KODMSO6H-2_TPM,TD-KODMSO6H-3_TPM,RC802ROPI6H-1_TPM,RC802ROPI6H-2_TPM,RC802ROPI6H-3_TPM,TDP43ROPI6H-1_TPM,TDP43ROPI6H-2_TPM,TDP43ROPI6H-3_TPM,TD-KOROPI6H-1_TPM,TD-KOROPI6H-2_TPM,TD-KOROPI6H-3_TPM,RC802DMSO36H-1_TPM,RC802DMSO36H-2_TPM,RC802DMSO36H-3_TPM,TDP43DMSO36H-1_TPM,TDP43DMSO36H-2_TPM,TDP43DMSO36H-3_TPM,TD-KODMSO36H-1_TPM,TD-KODMSO36H-2_TPM,TD-KODMSO36H-3_TPM,RC802ROPI36H-1_TPM,RC802ROPI36H-2_TPM,RC802ROPI36H-3_TPM,TDP43ROPI36H-1_TPM,TDP43ROPI36H-2_TPM,TDP43ROPI36H-3_TPM,TD-KOROPI36H-1_TPM,TD-KOROPI36H-2_TPM,TD-KOROPI36H-3_TPM,RC802DMSO84H-1_TPM,RC802DMSO84H-2_TPM,RC802DMSO84H-3_TPM,TDP43DMSO84H-1_TPM,TDP43DMSO84H-2_TPM,TDP43DMSO84H-3_TPM,TD-KODMSO84H-1_TPM,TD-KODMSO84H-2_TPM,TD-KODMSO84H-3_TPM,RC802ROPI84H-1_TPM,RC802ROPI84H-2_TPM,RC802ROPI84H-3_TPM,TDP43ROPI84H-1_TPM,TDP43ROPI84H-2_TPM,TDP43ROPI84H-3_TPM,TD-KOROPI84H-1_TPM,TD-KOROPI84H-2_TPM,TD-KOROPI84H-3_TPM
60,NM_001101,ACTB,actin beta,protein_coding,NP_001092.1,132,102630,.,.,107846,124465,113533,150092,162380,129542,181210,178320,201661,162442,109960,169196,186083,150537,139361,164662,158533,186793,121011,131117,147671,151375,151165,173064,128792,158964,134806,114227,110494,128626,158312,133514,151052,143944,141884,130247,245982,290683,237919,157933,152401,147479,148105,161164,164399,240761,247927,263617,310428,270766,246977,248153,257384,250537,1555.018799,1595.562378,1615.331909,1960.103882,2016.765015,1930.585449,2083.533447,2059.895264,2048.811523,1638.883911,1652.166504,1680.407837,2066.952393,2035.464355,2007.742432,2147.701416,2135.161621,2089.220215,1516.229858,1631.062622,1790.825317,1881.796997,1968.187256,1982.654053,1896.459595,1970.053589,1929.853516,1525.296509,1583.972900,1709.763794,2037.842773,1985.235107,1967.487061,1872.667236,1880.996460,1922.499756,2926.763428,3097.647217,3093.556396,1824.792847,1815.833740,1780.122192,1721.123413,1767.988525,1736.026855,3033.894775,3138.280273,3020.067383,3311.861328,3211.531250,3097.564697,3047.443359,3005.495850,2876.729736,4984.650391,5101.305664,5205.684570,6111.882324,6340.973145,6052.305176,6554.769043,6475.508301,6376.114746,5286.307129,5264.608887,5313.098633,6438.832520,6360.622070,6251.858398,6562.860840,6588.297363,6368.705078,4932.288574,5319.403809,5765.998047,5934.862793,6287.031738,6283.208496,6036.652832,6327.806641,6127.450195,4916.789551,5145.991699,5461.141113,6300.944336,6279.114746,6204.064453,5994.323730,6023.129883,6127.084473,7741.534180,8637.208008,8773.511719,5795.722168,5868.158203,5700.661133,5585.442871,5709.166504,5590.876953,8005.108887,8592.232422,8434.064453,8815.605469,8696.125000,8603.584961,8357.881836,8441.850586,8247.377930
62,gene-ACTBP2,ACTBP2,ACTB pseudogene 2,pseudogene,.,135,.,.,.,5,1,5,3,4,0,6,6,5,10,5,2,3,2,3,3,1,2,4,3,6,7,8,3,0,6,6,2,1,3,8,3,4,2,3,1,2,2,10,4,8,5,2,4,2,7,6,4,5,11,7,10,6,5,0.062387,0.011916,0.065101,0.028716,0.048065,0.000000,0.069469,0.069697,0.041582,0.098620,0.073555,0.014969,0.024868,0.018785,0.043234,0.038718,0.013461,0.013616,0.049567,0.032451,0.064847,0.078580,0.104497,0.033969,0.000000,0.063149,0.072972,0.026613,0.006877,0.039192,0.091925,0.042949,0.048819,0.023795,0.032596,0.012097,0.023190,0.017210,0.131062,0.042266,0.094435,0.059355,0.020210,0.042240,0.020475,0.078213,0.064691,0.035565,0.048656,0.130876,0.080352,0.120409,0.070444,0.047167,0.199983,0.038097,0.209800,0.089540,0.151124,0.000000,0.218547,0.219101,0.129408,0.318103,0.234382,0.047330,0.077468,0.058701,0.134625,0.118313,0.041536,0.041506,0.161240,0.105832,0.208789,0.247829,0.333798,0.107651,0.000000,0.202833,0.231694,0.085786,0.022343,0.125184,0.284228,0.135845,0.153941,0.076168,0.104375,0.038554,0.061338,0.047987,0.371701,0.134242,0.305182,0.190080,0.065586,0.136402,0.065941,0.206369,0.177117,0.099321,0.129514,0.354383,0.223179,0.330232,0.197864,0.135226
67,gene-ACTBP7,ACTBP7,ACTB pseudogene 7,pseudogene,.,140,.,.,.,3,6,11,5,10,1,5,4,2,5,3,0,7,3,2,4,4,3,7,2,1,5,8,3,4,1,4,4,1,0,2,7,11,10,9,8,3,1,1,11,9,0,1,0,3,2,1,4,8,1,7,1,7,3,0.034723,0.070960,0.149614,0.064033,0.116895,0.004935,0.055512,0.043814,0.010976,0.045200,0.030457,0.000000,0.072259,0.040770,0.028767,0.047638,0.042524,0.034005,0.088358,0.014791,0.001906,0.062673,0.101248,0.030864,0.045448,0.011813,0.053868,0.052656,0.011220,0.000000,0.019606,0.105033,0.137106,0.128232,0.115020,0.113300,0.027306,0.003565,0.008089,0.121383,0.106162,0.000000,0.003848,0.000000,0.024476,0.024909,0.006097,0.045521,0.077661,0.000905,0.086392,0.009488,0.072038,0.033085,0.111306,0.226874,0.482157,0.199665,0.367533,0.015470,0.174639,0.137734,0.034157,0.145796,0.097052,0.000000,0.225097,0.127401,0.089577,0.145570,0.131213,0.103658,0.287428,0.048238,0.006138,0.197659,0.323420,0.097812,0.144666,0.037945,0.171037,0.169737,0.036450,0.000000,0.060622,0.332211,0.432334,0.410465,0.368304,0.361093,0.072228,0.009940,0.022941,0.385523,0.343081,0.000000,0.012487,0.000000,0.078825,0.065723,0.016693,0.127125,0.206720,0.002449,0.239957,0.026023,0.202341,0.094853
70,NM_005159,ACTC1,actin alpha cardiac muscle 1,protein_coding,NP_005150.1,143,102540,.,.,424,534,403,654,772,534,1115,1068,1155,653,427,645,907,654,569,914,996,1271,508,489,489,263,342,337,309,307,291,498,432,446,298,323,246,343,332,335,1097,1272,744,255,151,152,215,211,316,1078,767,965,437,287,223,453,331,385,8.005950,8.963902,7.503314,11.187756,12.567434,10.426190,16.794619,16.170486,15.381196,8.635564,8.406725,8.398775,13.199982,11.587453,10.744021,15.627991,17.575850,18.634581,8.335606,7.974766,7.766847,4.282288,5.822501,5.047729,5.951995,4.987549,5.448709,8.704443,8.104539,7.763085,5.022134,6.287027,4.197796,5.840973,5.759879,6.463933,17.098499,17.763607,12.669570,3.848811,2.348418,2.397724,3.267924,3.033913,4.365731,17.810644,12.725785,14.490185,6.100204,4.451385,3.655841,7.282364,5.059809,5.781244,25.663267,28.659245,24.180719,34.885014,39.513660,32.685677,52.835640,50.833710,47.867882,27.854467,26.787930,26.555174,41.119705,36.209629,33.455536,47.755398,54.232399,56.804985,27.115685,26.008198,25.007252,13.505598,18.598967,15.996705,18.945896,16.019993,17.300117,28.058750,26.329927,24.795998,15.528277,19.885286,13.236884,18.696692,18.443684,20.600815,45.226959,49.530487,35.931664,12.224202,7.589288,7.678469,10.605168,9.797075,14.059843,46.994427,34.841663,40.466370,16.237696,12.053378,10.154215,19.972525,14.212013,16.574411
71,"NM_001199954,NM_001614,NR_037688",ACTG1,actin gamma 1,protein_coding,NP_001186883.1;NP_001605.1,144,102560,.,.,84895,97080,88593,122250,130212,106028,144663,141350,162133,129154,86611,133056,146861,120872,112590,131876,127065,150681,95736,102994,116409,124755,119983,139550,108505,131944,113135,90909,87267,102908,128741,109608,125122,121362,118252,108569,199435,229589,184054,126168,120196,117748,118080,122683,130455,194746,199430,209997,249550,215908,194622,199568,201870,199357,1156.299520,1175.759931,1190.346652,1508.159209,1527.827571,1492.523459,1570.787256,1542.919516,1556.017620,1230.691380,1229.526097,1248.336809,1541.028097,1544.139022,1532.931169,1624.965137,1616.694550,1592.595352,1133.021013,1210.212497,1333.379977,1465.045794,1475.174368,1510.292077,1509.099339,1545.183011,1529.881265,1146.527602,1181.054503,1292.015447,1565.422773,1539.683519,1539.491927,1491.036873,1480.582557,1513.390659,2241.006044,2310.924915,2260.458313,1376.899841,1352.494507,1342.695162,1296.149468,1271.465316,1301.606915,2318.148380,2384.870603,2272.364909,2514.732304,2418.269717,2305.851727,2314.637047,2226.539236,2161.966122,3706.546762,3759.120493,3836.097321,4702.655270,4803.690122,4678.999215,4941.675450,4850.337822,4842.488529,3969.660542,3917.870747,3946.980373,4800.508438,4825.279754,4773.355307,4965.504703,4988.505446,4854.810388,3685.712292,3946.880050,4293.141495,4620.501537,4712.188011,4786.250744,4803.639713,4963.123466,4857.504258,3695.828681,3836.995568,4126.814972,4840.236911,4869.876099,4854.470112,4772.741734,4740.966980,4823.237156,5927.649449,6443.580766,6410.796311,4373.169995,4370.802948,4299.845940,4206.303981,4105.800087,4191.826749,6116.570648,6529.487701,6345.975689,6693.785317,6548.146743,6404.576661,6348.095940,6253.913193,6198.201630
72,"NM_001199893,NM_001615",ACTG2,"actin gamma 2, smooth muscle",protein_coding,NP_001186822.1;NP_001606.1,145,102545,.,.,7,14,20,5,0,0,7,0,12,10,17,25,3,2,4,0,10,0,27,24,23,0,0,0,2,0,0,15,17,35,0,0,0,0,0,0,130,88,64,0,0,0,0,8,0,108,122,95,13,3,0,3,0,3,0.117709,0.207236,0.330423,0.063061,0.000000,0.000000,0.083281,0.000000,0.139995,0.121675,0.295781,0.292261,0.026818,0.031030,0.066468,0.000000,0.150175,0.000000,0.405659,0.348071,0.342840,0.000000,0.000000,0.000000,0.035376,0.000000,0.000000,0.237143,0.289742,0.548290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.863767,1.119844,1.003344,0.000000,0.000000,0.000000,0.000000,0.104193,0.000000,1.629602,1.861986,1.309031,0.159141,0.028637,0.000000,0.040072,0.000000,0.041584,0.377321,0.662570,1.064845,0.196633,0.000000,0.000000,0.262002,0.000000,0.435678,0.392468,0.942503,0.924067,0.083543,0.096966,0.206973,0.000000,0.463384,0.000000,1.319606,1.135169,1.103857,0.000000,0.000000,0.000000,0.112606,0.000000,0.000000,0.764429,0.941309,1.751287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.929821,3.122475,2.845545,0.000000,0.000000,0.000000,0.000000,0.336460,0.000000,4.299802,5.097892,3.655698,0.423606,0.077542,0.000000,0.109900,0.000000,0.119218
75,gene-ACTG1P3,ACTG1P3,actin gamma 1 pseudogene 3,pseudogene,.,148,.,.,.,5,0,1,17,14,6,6,17,12,8,1,8,4,7,11,5,10,14,4,1,5,3,9,4,0,6,2,4,5,7,4,8,0,3,9,10,3,1,1,10,5,0,3,6,5,3,0,2,5,6,9,3,0,2,0.062751,0.000000,0.001667,0.232596,0.183790,0.091294,0.073945,0.202671,0.127617,0.085773,0.016167,0.076500,0.042489,0.092769,0.160851,0.063503,0.132954,0.167092,0.046854,0.003843,0.054220,0.027547,0.122667,0.047355,0.000000,0.077766,0.030808,0.053774,0.075904,0.088225,0.048969,0.121500,0.000000,0.028004,0.121323,0.154107,0.029281,0.006660,0.002401,0.123094,0.051282,0.000000,0.029327,0.068376,0.045450,0.032779,0.000000,0.024654,0.045918,0.065784,0.116602,0.029228,0.000000,0.024588,0.201150,0.000000,0.005373,0.725266,0.577859,0.286204,0.232631,0.637119,0.397159,0.276665,0.051517,0.241876,0.132358,0.289895,0.500871,0.194050,0.410245,0.509357,0.152414,0.012534,0.174575,0.086879,0.391839,0.150073,0.000000,0.249785,0.097817,0.173341,0.246595,0.281798,0.151411,0.384292,0.000000,0.089641,0.388487,0.491144,0.077452,0.018571,0.006810,0.390958,0.165726,0.000000,0.095174,0.220798,0.146372,0.086489,0.000000,0.068851,0.122227,0.178127,0.323867,0.080159,0.000000,0.070492
88,"NM_001103,NM_001278343,NM_001278344",ACTN2,actinin alpha 2,protein_coding,NP_001094.1;NP_001265272.1;NP_001265273.1,164,102573,.,.,91,180,108,92,95,61,77,79,89,159,125,188,118,61,90,74,68,66,91,95,75,46,41,27,37,35,30,66,91,55,36,37,25,28,13,31,35,20,29,12,29,25,13,34,30,25,28,19,19,6,0,9,3,0,0.469438,0.845058,0.540490,0.421902,0.417783,0.319917,0.311678,0.320634,0.319170,0.575697,0.687944,0.685881,0.461684,0.290065,0.456007,0.339929,0.322118,0.264158,0.402153,0.415325,0.319662,0.200306,0.184624,0.109357,0.188111,0.152212,0.147803,0.309130,0.458802,0.256710,0.161304,0.194724,0.114373,0.127701,0.061019,0.159695,0.143839,0.075367,0.129364,0.047708,0.122178,0.102643,0.051164,0.131772,0.112063,0.111180,0.122028,0.075919,0.069091,0.023468,0.000000,0.038601,0.012412,0.000000,1.504793,2.701807,1.741821,1.315550,1.313565,1.002926,0.980535,1.007947,0.993292,1.856940,2.192127,2.168616,1.438209,0.906425,1.419950,1.038742,0.993933,0.805248,1.308201,1.354504,1.029233,0.631730,0.589750,0.346563,0.598778,0.488905,0.469286,0.996481,1.490549,0.819954,0.498747,0.615894,0.360651,0.408764,0.195389,0.508953,0.380467,0.210146,0.366883,0.151526,0.394838,0.328705,0.166039,0.425517,0.360898,0.293356,0.334099,0.212017,0.183907,0.063546,0.000000,0.105867,0.034864,0.000000
95,"NM_000666,NM_001198895,NM_001198896,NM_001198897,NM_001198898",ACY1,aminoacylase 1,protein_coding,NP_000657.1;NP_001185824.1;NP_001185825.1;NP_001185826.1;NP_001185827.1,177,104620,.,.,165,235,218,118,166,185,157,259,130,223,164,238,166,167,111,307,260,195,59,88,101,58,233,132,31,78,53,64,111,76,123,166,93,186,74,65,206,359,107,79,35,28,65,119,52,72,140,191,17,59,98,64,76,243,3.185522,3.985808,4.106948,2.087348,2.708214,3.638814,2.409739,3.894723,1.774819,2.909614,3.197101,3.108056,2.389499,2.969678,2.114618,5.262486,4.478103,2.898715,0.963978,1.409608,1.551251,0.921753,3.929508,2.065433,0.579261,1.284537,0.951786,1.094867,2.079264,1.273646,2.012127,3.173732,1.566219,3.156577,1.268054,1.261174,3.115789,5.001841,1.829714,1.184373,0.547773,0.424930,0.962785,1.659241,0.711553,1.174066,2.287884,2.846201,0.247808,0.898038,1.610995,0.991478,1.132221,3.600997,10.211269,12.743363,13.235347,6.508647,8.514982,11.407530,7.581011,12.243495,5.523419,9.385113,10.187527,9.827023,7.443610,9.279946,6.584657,16.080899,13.817725,8.836337,3.135816,4.597172,4.994631,2.907049,12.552130,6.545543,1.843858,4.125926,3.022002,3.529303,6.755087,4.068142,6.221430,10.038221,4.938748,10.104060,4.060430,4.019412,8.241524,13.946697,5.189178,3.761683,1.770214,1.360797,3.124459,5.358000,2.291554,3.097842,6.263947,7.948510,0.659624,2.431691,4.474593,2.719214,3.180187,10.323801
100,"NM_000022,NM_001322050,NM_001322051,NR_136160",ADA,adenosine deaminase,protein_coding,NP_000013.2;NP_001308979.1;NP_001308980.1,186,608958,.,.,78,94,68,69,61,69,84,49,79,111,60,116,61,50,68,55,67,82,57,66,65,22,29,30,14,25,14,58,52,43,19,26,13,21,27,24,163,128,114,32,14,17,56,33,26,113,83,125,31,20,22,49,35,30,1.328250,1.445986,1.164512,1.061445,0.911860,1.229937,1.173660,0.682791,0.966267,1.342190,1.077307,1.394852,0.809627,0.803961,1.169670,0.823471,1.061559,1.104707,0.852494,0.981768,0.942921,0.319334,0.446881,0.409317,0.234933,0.359522,0.230647,0.925393,0.880901,0.687379,0.293457,0.455480,0.199472,0.315542,0.433079,0.426071,2.338289,1.639500,1.783041,0.437442,0.196899,0.241448,0.781585,0.429143,0.329766,1.703119,1.272164,1.701515,0.391493,0.284942,0.319015,0.716103,0.490782,0.410897,4.257739,4.623082,3.752840,3.309735,2.867008,3.855800,3.692317,2.146430,3.007126,4.329304,3.432826,4.410232,2.522096,2.512297,3.642205,2.516330,3.275569,3.367548,2.773159,3.201851,3.035965,1.007125,1.427483,1.297163,0.747819,1.154782,0.732322,2.983002,2.861861,2.195548,0.907360,1.440638,0.628994,1.010037,1.386761,1.357904,6.184971,4.571440,5.056814,1.389360,0.636311,0.773212,2.536425,1.385784,1.062012,4.493779,3.483032,4.751778,1.042085,0.771561,0.886074,1.963976,1.378510,1.178011
101,"NM_001109,NM_001164489,NM_001164490,XM_011539117,XM_017015465,XM_017015466",ADAM8,ADAM metallopeptidase domain 8,protein_coding,NP_001100.3;NP_001157961.1;NP_001157962.1;XP_011537419.2;XP_016870954.1;XP_016870955.1,215,602267,.,.,88,133,102,98,145,68,113,99,103,92,66,75,98,81,78,67,81,69,186,183,119,131,183,134,102,167,112,85,147,121,142,121,109,145,149,102,0,8,0,81,160,122,129,159,126,0,0,0,3,14,6,6,18,26,0.715319,0.981188,0.763471,0.682695,1.081764,0.524054,0.730534,0.636360,0.544905,0.481991,0.539575,0.393024,0.561833,0.566262,0.578980,0.457424,0.607392,0.399243,1.283873,1.267979,0.765034,0.850072,1.427884,0.866827,0.840974,1.169131,0.831718,0.586853,1.107895,0.906126,1.036732,0.931679,0.780540,0.983297,1.105357,0.846085,0.000000,0.053991,0.000000,0.497816,1.023067,0.854933,0.892385,0.961713,0.689337,0.000000,0.000000,0.000000,0.011123,0.084235,0.035279,0.036255,0.107158,0.153907,2.292972,3.137038,2.460419,2.128741,3.401209,1.642887,2.298249,2.000468,1.695798,1.554687,1.719351,1.242661,1.750185,1.769513,1.802871,1.397780,1.874180,1.217038,4.176431,4.135278,2.463216,2.680982,4.561126,2.747053,2.676917,3.755241,2.640776,1.891718,3.599318,2.894250,3.205543,2.946814,2.461270,3.147489,3.539457,2.696507,0.000000,0.150543,0.000000,1.581112,3.306203,2.737840,2.895994,3.105552,2.220011,0.000000,0.000000,0.000000,0.029607,0.228090,0.097989,0.099433,0.300985,0.441240
105,NM_018702,ADARB2,adenosine deaminase RNA specific B2 (inactive),protein_coding,NP_061172.1,227,602065,.,.,220,221,228,160,185,177,76,114,117,246,181,311,229,161,188,66,106,104,292,359,309,86,94,141,37,77,52,266,234,292,72,77,85,54,63,41,74,171,117,122,162,136,110,104,133,119,108,87,68,59,91,51,50,91,0.677465,0.604972,0.692433,0.445696,0.490159,0.561341,0.186735,0.280801,0.253663,0.528939,0.579676,0.658967,0.543507,0.464328,0.576527,0.183943,0.304496,0.248204,0.779725,0.954537,0.800244,0.227974,0.258975,0.344954,0.113463,0.203267,0.157828,0.759062,0.715267,0.827844,0.197802,0.242870,0.236520,0.149818,0.177955,0.127735,0.187344,0.388074,0.323529,0.299207,0.410999,0.349956,0.271465,0.241747,0.299668,0.319945,0.290760,0.211813,0.154387,0.149218,0.243781,0.131360,0.124535,0.221823,2.171631,1.934207,2.231484,1.389744,1.541124,1.759781,0.587465,0.882730,0.789426,1.706120,1.847131,2.083517,1.693096,1.450977,1.795233,0.562087,0.939560,0.756615,2.536441,3.113043,2.576581,0.718992,0.827249,1.093191,0.361167,0.652894,0.501117,2.446835,2.323750,2.644210,0.611598,0.768177,0.745819,0.479561,0.569829,0.407095,0.495539,1.082072,0.917548,0.950310,1.328208,1.120698,0.880967,0.780647,0.965080,0.844195,0.796066,0.591526,0.410952,0.404050,0.677109,0.360267,0.349794,0.635950
108,"NM_020546,XM_011513942,XR_001741973,XR_001741974,XR_427657",ADCY2,adenylate cyclase 2,protein_coding,NP_065433.2;XP_011512244.1,233,103071,.,.,386,410,398,187,159,129,201,211,260,532,476,617,198,137,144,196,156,186,1974,2089,2551,777,1017,1345,958,1437,1426,1849,1949,2160,618,746,911,1107,1262,1161,4806,5451,3858,4005,4056,3876,3681,3715,4232,4701,4320,4451,4816,4772,4546,4445,4691,4263,1.707971,1.430568,1.698941,0.663143,0.535615,0.558366,0.639656,0.942340,0.920389,1.506776,2.639769,1.669387,0.662309,0.526201,0.733031,0.695878,0.571475,0.565474,10.018946,9.662129,11.422012,2.634505,4.990326,5.105288,4.989974,5.473038,7.826005,8.895521,11.737483,10.247965,2.389721,4.250383,3.794961,5.151704,6.873535,6.103222,22.586225,24.140257,20.569283,19.900515,19.224186,18.955807,16.930989,17.047854,17.031449,23.019456,21.046930,20.226016,20.329295,21.997173,23.313733,22.092397,21.277420,18.751372,5.474942,4.573789,5.475129,2.067775,1.684042,1.750452,2.012351,2.962348,2.864347,4.860184,8.411592,5.278254,2.063180,1.644324,2.282565,2.126435,1.763356,1.723769,32.591585,31.511215,36.775952,8.308772,15.940731,16.179115,15.883672,17.579381,24.848238,28.674688,38.132590,32.732930,7.388939,13.443570,11.966627,16.490371,22.009713,19.451214,59.742457,67.310580,58.335727,63.205997,62.126037,60.704059,54.944967,55.050724,54.849808,60.738179,57.623952,56.484681,54.113094,59.563541,64.754638,60.590342,59.764116,53.758842
111,"NM_001199642,NM_001378259,NM_183357,XM_005247078,XM_006713483,XM_006713484,XM_011512359,XM_011512360,XM_011512361,XM_017005638,XM_017005639",ADCY5,adenylate cyclase 5,protein_coding,NP_001186571.1;NP_001365188.1;NP_899200.1;XP_005247135.1;XP_006713546.1;XP_006713547.1;XP_011510661.1;XP_011510662.1;XP_011510663.1;XP_016861127.1;XP_016861128.1,236,600293,.,.,1619,1903,1672,825,823,702,1068,1030,1106,2309,1552,2402,863,734,734,780,877,1047,1400,1616,1731,701,766,944,763,884,745,1321,1209,1353,696,683,763,762,820,724,1241,1883,1670,1262,1372,1310,1525,1891,1872,1105,1633,1802,955,927,1131,1167,1348,1580,6.400278,6.640201,6.523345,2.919947,2.783355,2.850952,3.333507,3.235716,3.079405,6.315398,6.360201,6.476965,2.606795,2.691446,2.874184,2.753547,3.219182,3.176428,4.772779,5.458532,5.701018,2.370445,2.716650,2.961365,3.060993,2.991193,2.905229,4.807337,4.698675,4.901236,2.442345,2.768403,2.708327,2.703081,2.958664,2.914124,4.025106,5.460000,5.978644,3.975702,4.456681,4.309812,4.812706,5.643592,5.380246,3.796880,5.613580,5.619055,2.761655,3.018432,3.868016,3.885186,4.293149,4.941057,20.516249,21.229939,21.022601,9.104809,8.751234,8.937616,10.487168,10.171833,9.583426,20.370651,20.266708,20.478809,8.120515,8.410502,8.949848,8.414182,9.933173,9.682909,15.525825,17.801974,18.355813,7.475975,8.677866,9.384831,9.743500,9.607703,9.224349,15.496437,15.264998,15.654994,7.551653,8.756203,8.540148,8.652440,9.473924,9.287430,10.646745,15.224184,16.955792,12.627221,14.402480,13.801737,15.618342,18.224219,17.327092,10.018291,15.369305,15.692192,7.351052,8.173255,10.743538,10.655463,12.058615,14.165658
